Month_Year,Dasarian,Mangsa,RR_sum,Tavg_dasarian,RH_avg_dasarian,ss_dasarian,ff_avg_dasarian,ddd_car_most,wind_degrees,Potensi_Hujan,Musim,Mangsa_baru,Cuaca,wind_degrees_new
2015-05,1,11,78.2,27.66,80.1,6.468582308,2.5,E ,90,True,Hujan,11,1,135
2015-05,2,11,8.085240775,28.41163056,74.79623503,8.567164616,3.617139614,E ,90,False,Hujan,11,1,135
2015-05,3,12,108.2852408,28.27272727,77.90909091,8.916893007,3.272727273,E ,90,True,Hujan,11,1,135
2015-06,1,12,19.45572233,28.9,75.7,7.668582308,3.1,E ,90,False,Kemarau,12,0,90
2015-06,2,12,0.0,27.11,73.2,8.938582308,3.0,E ,90,False,Kemarau,12,0,90
2015-06,3,12,0.0,27.04,74.3,8.67294019,2.8,E ,90,False,Kemarau,12,0,90
2015-07,1,1,0.815732881,26.08,73.3,7.86882057,3.1,E ,90,False,Kemarau,12,0,90
2015-07,2,1,2.415732881,27.44,75.9,8.31882057,5.2,E ,90,False,Kemarau,12,0,90
2015-07,3,1,1.631465761,27.10909091,75.72727273,8.732618527,3.818181818,E ,90,False,Kemarau,1,0,45
2015-08,1,1,17.9,26.94,74.0,8.25588038,4.1,E ,90,False,Kemarau,1,0,45
2015-08,2,2,1.631465761,27.22,74.8,8.87882057,4.4,E ,90,False,Kemarau,1,0,45
2015-08,3,2,2.447198642,26.79090909,71.63636364,9.196254891,3.454545455,E ,90,False,Kemarau,1,0,45
2015-09,1,3,0.0,27.1,70.1,9.35294019,3.6,E ,90,False,Kemarau,1,0,45
2015-09,2,3,0.0,27.58,69.0,9.14294019,4.0,E ,90,False,Kemarau,2,0,45
2015-09,3,4,13.52900107,27.92,68.5,9.13,3.9,E ,90,False,Kemarau,2,0,45
2015-10,1,4,4.509667025,28.38,69.3,8.916145397,4.4,E ,90,False,Kemarau,2,0,45
2015-10,2,4,0.0,28.78,67.6,8.996145397,4.0,E ,90,False,Kemarau,3,0,0
2015-10,3,5,13.52900107,28.98850946,66.44813106,8.890909091,4.090909091,E ,90,False,Kemarau,3,0,0
2015-11,1,5,9.019334049,30.34,67.5,7.926145397,3.1,E ,90,False,Kemarau,3,0,0
2015-11,2,6,0.0,30.66,67.1,8.782290795,3.2,E ,90,False,Kemarau,4,0,315
2015-11,3,6,52.6,30.44,71.4,7.692290795,2.8,E ,90,True,Kemarau,4,0,315
2015-12,1,6,75.1,29.72,76.7,6.866145397,2.8,W ,270,True,Kemarau,4,0,315
2015-12,2,6,22.60966702,28.49,79.4,3.306145397,3.2,W ,270,False,Kemarau,4,0,315
2015-12,3,6,39.0,28.73636364,78.27272727,5.976178498,2.909090909,W ,270,False,Kemarau,5,0,315
2016-01,1,7,40.11866197,29.8,76.0,7.357592695,2.2,E ,90,False,Kemarau,5,0,315
2016-01,2,7,113.777993,29.35,78.9,7.81,2.5,E ,90,True,Hujan,6,1,270
2016-01,3,7,81.6,27.87272727,83.45454545,3.434175177,2.818181818,W ,270,True,Hujan,6,1,270
2016-02,1,7,278.918662,27.79354356,84.18663816,3.663796348,2.5,W ,270,True,Hujan,6,1,270
2016-02,2,8,158.059331,28.08,83.4,4.541389043,2.2,N ,0,True,Hujan,6,1,270
2016-02,3,8,220.418662,27.53333333,84.66666667,5.575102995,2.777777778,W ,270,True,Hujan,7,1,270
2016-03,1,9,80.61866197,28.43,83.6,4.817592695,2.2,W ,270,True,Hujan,7,1,270
2016-03,2,9,124.177993,29.15,80.6,4.97518539,2.1,W ,270,True,Hujan,7,1,270
2016-03,3,9,148.2039027,28.92727273,82.18181818,5.738526051,2.0,W ,270,True,Hujan,8,1,225
2016-04,1,10,196.6,28.76,82.8,5.468582308,2.3,E ,90,True,Hujan,8,1,225
2016-04,2,10,46.57048155,29.07,82.2,5.9,2.7,E ,90,False,Hujan,9,1,180
2016-04,3,11,17.87048155,29.65,76.4,7.067164616,3.0,E ,90,False,Hujan,9,1,180
2016-05,1,11,152.5,29.23,82.0,6.047164616,1.9,E ,90,True,Hujan,10,1,135
2016-05,2,11,104.7704816,29.68163056,78.79623503,8.75,2.7,E ,90,True,Hujan,11,1,135
2016-05,3,12,158.8704816,28.84545455,80.18181818,6.581818182,2.727272727,E ,90,True,Hujan,11,1,135
2016-06,1,12,21.77048155,29.24,78.4,6.667164616,2.7,E ,90,False,Kemarau,12,0,90
2016-06,2,12,55.6,28.22,82.4,6.057164616,2.4,E ,90,True,Kemarau,12,0,90
2016-06,3,12,117.4167065,27.99,82.5,6.47588038,2.2,E ,90,True,Kemarau,12,0,90
2016-07,1,1,1.215732881,28.5,79.6,7.88294019,3.4,E ,90,False,Kemarau,1,0,45
2016-07,2,1,89.7,27.89,85.1,5.9,2.6,E ,90,True,Kemarau,1,0,45
2016-07,3,1,120.2157329,27.93636364,78.81818182,7.023527618,3.090909091,E ,90,True,Kemarau,1,0,45
2016-08,1,1,90.81573288,27.9,78.4,7.57,2.8,E ,90,True,Kemarau,2,0,45
2016-08,2,2,5.415732881,28.28,74.5,7.76,3.4,E ,90,False,Kemarau,3,0,0
2016-08,3,2,6.915732881,28.29090909,74.0,8.690909091,3.636363636,E ,90,False,Kemarau,4,0,315
2016-09,1,3,5.531465761,29.14,73.2,8.84,3.5,E ,90,False,Kemarau,4,0,315
2016-09,2,3,13.6,29.29,73.1,8.43,3.2,E ,90,False,Kemarau,5,0,315
2016-09,3,4,129.209667,28.48,80.2,6.182290795,2.4,N ,0,True,Hujan,6,1,270
2016-10,1,4,279.809667,28.31,82.4,5.18,2.6,E ,90,True,Hujan,6,1,270
2016-10,2,4,110.509667,29.25,74.6,6.68,2.9,E ,90,True,Hujan,6,1,270
2016-10,3,5,88.90966702,28.01818182,81.72727273,5.241950361,2.181818182,W ,270,True,Hujan,6,1,270
2016-11,1,5,12.7,29.58,75.6,7.036145397,2.1,W ,270,False,Hujan,6,1,270
2016-11,2,6,60.91933405,28.68,80.0,5.22,1.9,N ,0,True,Hujan,6,1,270
2016-11,3,6,52.81933405,28.5,82.2,5.952290795,2.1,N ,0,True,Hujan,7,1,270
2016-12,1,6,101.409667,27.78,84.2,2.956145397,2.3,N ,0,True,Hujan,7,1,270
2016-12,2,6,45.62900107,28.1,80.6,3.046145397,3.5,W ,270,False,Hujan,7,1,270
2016-12,3,6,131.509667,28.49413051,79.07876196,6.190909091,3.363636364,N ,0,True,Hujan,7,1,270
2017-01,1,7,61.31866197,28.46,81.0,4.433796348,2.9,W ,270,True,Hujan,7,1,270
2017-01,2,7,162.959331,27.25,85.0,4.11,2.5,N ,0,True,Hujan,8,1,225
2017-01,3,7,171.6,27.06363636,85.36363636,3.9,3.363636364,W ,270,True,Hujan,8,1,225
2017-02,1,7,91.27799296,27.79,78.7,3.8,5.8,W ,270,True,Hujan,9,1,180
2017-02,2,8,149.759331,27.28,85.8,4.67,2.7,W ,270,True,Hujan,9,1,180
2017-02,3,8,85.35933099,28.0,82.125,4.667245434,2.125,N ,0,True,Hujan,9,1,180
2017-03,1,9,41.95933099,28.38,78.9,5.577592695,2.2,W ,270,False,Hujan,9,1,180
2017-03,2,9,140.577993,27.78,83.0,4.5,2.4,N ,0,True,Hujan,10,1,135
2017-03,3,9,121.0596251,27.65454545,82.36363636,4.103451225,2.454545455,W ,270,True,Hujan,10,1,135
2017-04,1,10,75.98524078,27.47,84.4,4.178582308,1.9,N ,0,True,Hujan,11,1,135
2017-04,2,10,105.9,28.71,79.6,6.26,2.2,N ,0,True,Hujan,11,1,135
2017-04,3,11,119.7704816,28.53,80.0,6.578582308,1.9,N ,0,True,Hujan,11,1,135
2017-05,1,11,66.08524078,28.97,77.9,7.088582308,2.9,E ,90,True,Hujan,11,1,135
2017-05,2,11,0.0,28.68,73.6,7.635746924,2.5,E ,90,False,Kemarau,12,0,90
2017-05,3,12,21.48524078,28.34545455,76.27272727,7.198711189,2.818181818,E ,90,False,Kemarau,12,0,90
2017-06,1,12,1.9,28.35,76.9,6.59,2.6,E ,90,False,Kemarau,12,0,90
2017-06,2,12,59.05572233,27.69,79.2,6.8,2.7,E ,90,True,Kemarau,12,0,90
2017-06,3,12,15.43146576,27.89,79.1,6.59,2.9,E ,90,False,Kemarau,1,0,45
2017-07,1,1,0.815732881,27.92,74.6,8.49588038,2.7,E ,90,False,Kemarau,1,0,45
2017-07,2,1,29.3,27.44,74.8,8.27588038,3.1,E ,90,False,Kemarau,1,0,45
2017-07,3,1,10.5,27.11818182,75.72727273,7.511763809,3.181818182,E ,90,False,Kemarau,1,0,45
2017-08,1,1,0.0,27.1,73.7,8.45,2.9,E ,90,False,Kemarau,2,0,45
2017-08,2,2,0.815732881,27.11,72.6,8.77,3.2,E ,90,False,Kemarau,2,0,45
2017-08,3,2,0.0,27.5,69.54545455,9.229945627,4.0,E ,90,False,Kemarau,3,0,0
2017-09,1,3,0.0,28.15,70.1,8.77882057,4.3,E ,90,False,Kemarau,3,0,0
2017-09,2,3,0.815732881,27.84,69.9,7.90588038,3.7,E ,90,False,Kemarau,4,0,315
2017-09,3,4,13.82900107,28.99,70.3,7.19,3.4,E ,90,False,Kemarau,4,0,315
2017-10,1,4,0.0,29.64,70.0,8.446145397,3.7,E ,90,False,Kemarau,4,0,315
2017-10,2,4,6.209667025,29.93,71.0,6.912290795,3.4,E ,90,False,Kemarau,5,0,315
2017-10,3,5,85.80966702,29.75454545,69.09090909,7.76013218,2.636363636,E ,90,True,Kemarau,5,0,315
2017-11,1,5,16.5,29.56,71.5,6.686145397,2.9,E ,90,False,Kemarau,5,0,315
2017-11,2,6,97.81933405,27.91,82.2,4.316145397,2.6,W ,270,True,Hujan,6,1,270
2017-11,3,6,203.4,27.31,86.3,2.88,2.2,N ,0,True,Hujan,6,1,270
2017-12,1,6,53.30966702,28.43,81.7,5.206145397,2.6,N ,0,True,Hujan,6,1,270
2017-12,2,6,312.5,27.46736041,83.19294416,4.11,3.1,W ,270,True,Hujan,6,1,270
2017-12,3,6,78.15933099,28.18826102,77.79388757,3.994360316,3.129122875,W ,270,True,Hujan,7,1,270
2018-01,1,7,133.859331,27.91,83.2,4.6,2.1,N ,0,True,Hujan,7,1,270
2018-01,2,7,119.618662,27.57,80.7,2.123796348,3.4,W ,270,True,Hujan,7,1,270
2018-01,3,7,99.77799296,27.59090909,81.0,3.815993359,5.0,W ,270,True,Hujan,8,1,225
2018-02,1,7,135.359331,27.01,83.5,4.8,3.2,W ,270,True,Hujan,8,1,225
2018-02,2,8,198.1,27.6,81.0,5.843796348,4.0,W ,270,True,Hujan,9,1,180
2018-02,3,8,147.359331,26.9875,85.125,5.5,2.125,N ,0,True,Hujan,9,1,180
2018-03,1,9,169.559331,27.42,85.5,4.763796348,2.0,N ,0,True,Hujan,10,1,135
2018-03,2,9,204.559331,27.52,83.4,4.72,2.2,N ,0,True,Hujan,10,1,135
2018-03,3,9,105.7445718,27.93636364,81.18181818,5.954545455,2.545454545,W ,270,True,Hujan,11,1,135
2018-04,1,10,178.7704816,28.59,77.8,8.328582308,2.9,E ,90,True,Hujan,11,1,135
2018-04,2,10,41.87048155,29.44,76.3,8.077164616,2.9,E ,90,False,Kemarau,12,0,90
2018-04,3,11,74.8,28.86,76.9,7.45,2.6,E ,90,True,Kemarau,12,0,90
2018-05,1,11,0.0,28.62,73.0,9.01,3.4,E ,90,False,Kemarau,12,0,90
2018-05,2,11,0.1,28.84,75.3,7.747164616,2.9,E ,90,False,Kemarau,12,0,90
2018-05,3,12,6.485240775,28.79090909,75.09090909,7.116893007,3.181818182,E ,90,False,Kemarau,12,0,90
2018-06,1,12,78.1,28.06,76.9,8.58,2.7,E ,90,True,Kemarau,1,0,45
2018-06,2,12,6.485240775,27.91,75.0,8.37,3.5,E ,90,False,Kemarau,1,0,45
2018-06,3,12,55.6,27.75,76.0,7.58294019,3.0,E ,90,True,Kemarau,1,0,45
2018-07,1,1,1.631465761,26.62,75.1,8.92,2.9,E ,90,False,Kemarau,1,0,45
2018-07,2,1,0.0,26.54,73.7,8.67294019,3.2,E ,90,False,Kemarau,1,0,45
2018-07,3,1,0.815732881,26.81818182,74.0,9.363636364,2.909090909,E ,90,False,Kemarau,2,0,45
2018-08,1,1,0.0,26.37,70.6,8.72,3.2,N ,0,False,Kemarau,2,0,45
2018-08,2,2,0.815732881,26.6,71.6,9.04,3.5,E ,90,False,Kemarau,3,0,0
2018-08,3,2,0.815732881,27.00909091,73.36363636,9.081818182,3.727272727,E ,90,False,Kemarau,3,0,0
2018-09,1,3,20.31573288,27.83,68.7,7.66294019,3.4,E ,90,False,Kemarau,4,0,315
2018-09,2,3,1.631465761,27.88,68.9,8.37294019,3.1,E ,90,False,Kemarau,4,0,315
2018-09,3,4,0.0,28.44,67.3,7.766145397,3.8,E ,90,False,Kemarau,4,0,315
2018-10,1,4,4.509667025,28.46,69.3,8.62,4.1,E ,90,False,Kemarau,4,0,315
2018-10,2,4,4.509667025,29.64,65.4,8.876145397,3.3,E ,90,False,Kemarau,5,0,315
2018-10,3,5,4.509667025,29.90909091,66.36363636,8.26013218,3.090909091,E ,90,False,Kemarau,5,0,315
2018-11,1,5,65.7,29.52,72.5,6.07,2.9,E ,90,True,Hujan,6,1,270
2018-11,2,6,23.21933405,30.51,70.1,7.4,2.5,E ,90,False,Hujan,6,1,270
2018-11,3,6,112.909667,28.51,77.9,5.59,2.5,N ,0,True,Hujan,6,1,270
2018-12,1,6,126.119334,29.24,77.3,5.216145397,2.5,N ,0,True,Hujan,6,1,270
2018-12,2,6,206.5386681,28.97,78.9,4.016145397,1.9,N ,0,True,Hujan,6,1,270
2018-12,3,6,94.45933099,28.89090909,75.81818182,2.654545455,2.727272727,W ,270,True,Hujan,7,1,270
2019-01,1,7,66.25933099,28.52,79.1,4.62,2.5,W ,270,True,Hujan,7,1,270
2019-01,2,7,189.7,27.99,82.8,5.7,2.6,W ,270,True,Hujan,7,1,270
2019-01,3,7,245.4,27.08181818,84.27272727,3.345454545,4.909090909,W ,270,True,Hujan,7,1,270
2019-02,1,7,336.0,27.39,84.0,5.373796348,2.6,W ,270,True,Hujan,8,1,225
2019-02,2,8,91.7,28.03,82.1,4.963796348,2.0,W ,270,True,Hujan,8,1,225
2019-02,3,8,50.51866197,28.7125,79.125,6.9125,2.375,E ,90,True,Hujan,9,1,180
2019-03,1,9,137.459331,27.67354356,83.28663816,4.723796348,2.4,W ,270,True,Hujan,9,1,180
2019-03,2,9,180.659331,27.31,84.1,4.813796348,2.4,W ,270,True,Hujan,9,1,180
2019-03,3,9,41.0,28.0,83.54545455,4.945454545,2.454545455,W ,270,False,Hujan,10,1,135
2019-04,1,10,159.3557223,27.94,85.7,5.908582308,1.7,E ,90,True,Hujan,10,1,135
2019-04,2,10,141.3852408,28.43,84.0,5.24,1.8,E ,90,True,Hujan,11,1,135
2019-04,3,11,57.8,28.74,81.1,7.148582308,2.8,E ,90,True,Hujan,11,1,135
2019-05,1,11,53.9,28.61,79.4,8.0,1.9,E ,90,True,Hujan,11,1,135
2019-05,2,11,0.0,28.32,76.6,7.818582308,2.4,E ,90,False,Kemarau,12,0,90
2019-05,3,12,6.485240775,28.35751011,76.35679096,9.618181818,2.818181818,E ,90,False,Kemarau,12,0,90
2019-06,1,12,6.485240775,27.93,77.6,7.187164616,2.5,E ,90,False,Kemarau,12,0,90
2019-06,2,12,0.0,27.41,75.6,7.818582308,2.6,E ,90,False,Kemarau,12,0,90
2019-06,3,12,0.0,26.04,75.8,9.16,2.7,E ,90,False,Kemarau,12,0,90
2019-07,1,1,0.8,26.75,76.9,8.8,2.9,E ,90,False,Kemarau,1,0,45
2019-07,2,1,0.0,26.36,73.1,8.13,2.6,E ,90,False,Kemarau,1,0,45
2019-07,3,1,0.0,26.37272727,75.0,8.626200518,2.545454545,E ,90,False,Kemarau,1,0,45
2019-08,1,1,0.0,26.03,71.2,9.02588038,2.8,E ,90,False,Kemarau,1,0,45
2019-08,2,2,0.0,27.03,72.1,9.6,3.4,E ,90,False,Kemarau,1,0,45
2019-08,3,2,0.0,26.89090909,73.45454545,9.272727273,3.454545455,E ,90,False,Kemarau,2,0,45
2019-09,1,3,0.0,26.96,70.1,9.32,2.9,E ,90,False,Kemarau,2,0,45
2019-09,2,3,0.0,27.08,70.2,9.04,3.7,E ,90,False,Kemarau,3,0,0
2019-09,3,4,0.0,27.86,72.4,9.44,3.4,E ,90,False,Kemarau,3,0,0
2019-10,1,4,0.0,28.46,68.7,9.51,3.2,E ,90,False,Kemarau,4,0,315
2019-10,2,4,4.509667025,28.86,68.4,8.936145397,2.9,E ,90,False,Kemarau,4,0,315
2019-10,3,5,0.0,29.3,67.0,9.627272727,3.181818182,E ,90,False,Kemarau,4,0,315
2019-11,1,5,24.9,29.93,67.7,8.336145397,2.5,E ,90,False,Kemarau,4,0,315
2019-11,2,6,0.0,30.12,68.9,7.578436192,2.9,E ,90,False,Kemarau,5,0,315
2019-11,3,6,1.5,30.71,66.6,9.67,2.7,E ,90,False,Kemarau,5,0,315
2019-12,1,6,36.00966702,30.37472081,70.58588832,7.756145397,2.429465187,E ,90,False,Kemarau,5,0,315
2019-12,2,6,70.41933405,29.03680203,75.16472081,6.116145397,2.129465187,W ,270,True,Hujan,6,1,270
2019-12,3,6,124.877993,28.21370746,80.29648634,5.346717311,2.296459534,W ,270,True,Hujan,6,1,270
2020-01,1,7,146.3,27.79,83.3,3.73,3.3,W ,270,True,Hujan,6,1,270
2020-01,2,7,75.15933099,28.7,80.3,5.583796348,2.7,W ,270,True,Hujan,6,1,270
2020-01,3,7,139.818662,28.63636364,81.90909091,5.534175177,2.090909091,W ,270,True,Hujan,7,1,270
2020-02,1,7,182.159331,27.79,83.5,5.183796348,3.3,W ,270,True,Hujan,7,1,270
2020-02,2,8,134.2,27.26,87.5,3.99,2.2,W ,270,True,Hujan,7,1,270
2020-02,3,8,224.7,28.01111111,85.33333333,4.977777778,3.222222222,W ,270,True,Hujan,8,1,225
2020-03,1,9,151.459331,27.62,85.7,4.573796348,2.4,W ,270,True,Hujan,8,1,225
2020-03,2,9,93.31866197,28.86,81.1,6.313796348,2.0,W ,270,True,Hujan,9,1,180
2020-03,3,9,93.85933099,28.10909091,84.45454545,5.376178498,1.818181818,E ,90,True,Hujan,9,1,180
2020-04,1,10,78.35572233,28.16,84.2,5.3,2.0,E ,90,True,Hujan,9,1,180
2020-04,2,10,121.7,28.34,84.5,6.308582308,1.9,E ,90,True,Hujan,10,1,135
2020-04,3,11,167.9704816,29.13,79.1,7.238582308,2.8,E ,90,True,Hujan,10,1,135
2020-05,1,11,99.55572233,28.85,80.3,7.828582308,3.0,E ,90,True,Hujan,11,1,135
2020-05,2,11,88.22620388,28.46,82.0,7.127164616,2.5,E ,90,True,Hujan,11,1,135
2020-05,3,12,269.4852408,27.91818182,85.18181818,6.027272727,1.818181818,E ,90,True,Hujan,11,1,135
2020-06,1,12,19.47048155,27.76,81.4,5.598582308,2.8,E ,90,False,Kemarau,12,0,90
2020-06,2,12,43.98524078,28.02163056,79.89623503,8.33,2.7,E ,90,False,Kemarau,12,0,90
2020-06,3,12,3.815732881,27.3,77.6,8.22,2.6,E ,90,False,Kemarau,12,0,90
2020-07,1,1,3.115732881,27.23542142,77.90957042,7.97294019,2.5,E ,90,False,Kemarau,1,0,45
2020-07,2,1,1.631465761,28.01,75.6,7.93,3.0,E ,90,False,Kemarau,1,0,45
2020-07,3,1,3.462931522,26.63636364,74.81818182,8.720854718,2.636363636,E ,90,False,Kemarau,1,0,45
2020-08,1,1,1.631465761,27.06,77.0,8.3,3.2,E ,90,False,Kemarau,2,0,45
2020-08,2,2,23.81573288,27.94,77.3,8.67,3.3,E ,90,False,Kemarau,2,0,45
2020-08,3,2,1.631465761,27.6,73.27272727,8.945454545,3.636363636,E ,90,False,Kemarau,3,0,0
2020-09,1,3,0.0,28.64,71.8,8.8,3.4,E ,90,False,Kemarau,3,0,0
2020-09,2,3,15.97619972,28.09834549,71.20754374,7.907256763,3.37207235,E ,90,False,Kemarau,4,0,315
2020-09,3,4,36.0773362,28.85152284,72.35060914,7.213017782,3.506256307,E ,90,False,Kemarau,4,0,315
2020-10,1,4,0.0,29.29,70.0,8.11,3.0,E ,90,False,Kemarau,5,0,315
2020-10,2,4,13.52900107,29.32,71.5,5.836145397,3.3,E ,90,False,Kemarau,5,0,315
2020-10,3,5,58.10966702,28.95454545,77.0,7.054545455,2.636363636,E ,90,True,Hujan,6,1,270
2020-11,1,5,111.919334,29.13,76.2,6.41,2.5,E ,90,True,Hujan,6,1,270
2020-11,2,6,18.90966702,29.98,74.2,8.15,3.3,E ,90,False,Hujan,6,1,270
2020-11,3,6,54.8386681,28.39,79.8,4.31,2.1,W ,270,True,Hujan,6,1,270
2020-12,1,6,187.4,26.99,87.4,2.32,2.8,W ,270,True,Hujan,6,1,270
2020-12,2,6,257.7,26.88,85.8,2.69,2.3,E ,90,True,Hujan,7,1,270
2020-12,3,6,223.659331,27.85454545,82.27272727,4.663636364,2.454545455,W ,270,True,Hujan,7,1,270
